DT-Index;Datum;Zeit;Quotation [Euro/MWh]
05.10.2021 19:15:00;05.10.2021;19:15:00;69,337
05.10.2021 19:30:00;05.10.2021;19:30:00;61,680
05.10.2021 19:45:00;05.10.2021;19:45:00;57,387
05.10.2021 20:00:00;05.10.2021;20:00:00;50,246
05.10.2021 20:15:00;05.10.2021;20:15:00;73,491
05.10.2021 20:30:00;05.10.2021;20:30:00;58,708
05.10.2021 20:45:00;05.10.2021;20:45:00;49,140
05.10.2021 21:00:00;05.10.2021;21:00:00;38,465
05.10.2021 21:15:00;05.10.2021;21:15:00;61,623
05.10.2021 21:30:00;05.10.2021;21:30:00;54,962
05.10.2021 21:45:00;05.10.2021;21:45:00;44,580
05.10.2021 22:00:00;05.10.2021;22:00:00;32,100
05.10.2021 22:15:00;05.10.2021;22:15:00;59,910
05.10.2021 22:30:00;05.10.2021;22:30:00;48,427
05.10.2021 22:45:00;05.10.2021;22:45:00;39,510
05.10.2021 23:00:00;05.10.2021;23:00:00;28,433
05.10.2021 23:15:00;05.10.2021;23:15:00;52,991
05.10.2021 23:30:00;05.10.2021;23:30:00;43,440
05.10.2021 23:45:00;05.10.2021;23:45:00;33,710
06.10.2021 00:00:00;06.10.2021;00:00:00;21,666
06.10.2021 00:15:00;06.10.2021;00:15:00;47,076
06.10.2021 00:30:00;06.10.2021;00:30:00;41,976
06.10.2021 00:45:00;06.10.2021;00:45:00;35,212
06.10.2021 01:00:00;06.10.2021;01:00:00;28,332
06.10.2021 01:15:00;06.10.2021;01:15:00;42,513
06.10.2021 01:30:00;06.10.2021;01:30:00;37,654
06.10.2021 01:45:00;06.10.2021;01:45:00;33,997
06.10.2021 02:00:00;06.10.2021;02:00:00;31,009
06.10.2021 02:15:00;06.10.2021;02:15:00;34,367
06.10.2021 02:30:00;06.10.2021;02:30:00;32,022
06.10.2021 02:45:00;06.10.2021;02:45:00;35,183
06.10.2021 03:00:00;06.10.2021;03:00:00;37,078
06.10.2021 03:15:00;06.10.2021;03:15:00;30,684
06.10.2021 03:30:00;06.10.2021;03:30:00;33,337
06.10.2021 03:45:00;06.10.2021;03:45:00;35,146
06.10.2021 04:00:00;06.10.2021;04:00:00;38,420
06.10.2021 04:15:00;06.10.2021;04:15:00;28,250
06.10.2021 04:30:00;06.10.2021;04:30:00;34,764
06.10.2021 04:45:00;06.10.2021;04:45:00;39,477
06.10.2021 05:00:00;06.10.2021;05:00:00;42,505
06.10.2021 05:15:00;06.10.2021;05:15:00;29,047
06.10.2021 05:30:00;06.10.2021;05:30:00;33,129
06.10.2021 05:45:00;06.10.2021;05:45:00;43,141
06.10.2021 06:00:00;06.10.2021;06:00:00;50,767
06.10.2021 06:15:00;06.10.2021;06:15:00;27,857
06.10.2021 06:30:00;06.10.2021;06:30:00;44,809
06.10.2021 06:45:00;06.10.2021;06:45:00;58,357
06.10.2021 07:00:00;06.10.2021;07:00:00;69,130
06.10.2021 07:15:00;06.10.2021;07:15:00;48,184
06.10.2021 07:30:00;06.10.2021;07:30:00;58,859
06.10.2021 07:45:00;06.10.2021;07:45:00;63,451
06.10.2021 08:00:00;06.10.2021;08:00:00;65,504
06.10.2021 08:15:00;06.10.2021;08:15:00;60,831
06.10.2021 08:30:00;06.10.2021;08:30:00;60,649
06.10.2021 08:45:00;06.10.2021;08:45:00;57,815
06.10.2021 09:00:00;06.10.2021;09:00:00;52,198
06.10.2021 09:15:00;06.10.2021;09:15:00;61,600
06.10.2021 09:30:00;06.10.2021;09:30:00;56,463
06.10.2021 09:45:00;06.10.2021;09:45:00;53,727
06.10.2021 10:00:00;06.10.2021;10:00:00;49,259
06.10.2021 10:15:00;06.10.2021;10:15:00;57,703
06.10.2021 10:30:00;06.10.2021;10:30:00;53,211
06.10.2021 10:45:00;06.10.2021;10:45:00;50,645
06.10.2021 11:00:00;06.10.2021;11:00:00;48,480
06.10.2021 11:15:00;06.10.2021;11:15:00;53,007
06.10.2021 11:30:00;06.10.2021;11:30:00;52,585
06.10.2021 11:45:00;06.10.2021;11:45:00;51,958
06.10.2021 12:00:00;06.10.2021;12:00:00;48,459
06.10.2021 12:15:00;06.10.2021;12:15:00;51,099
06.10.2021 12:30:00;06.10.2021;12:30:00;46,656
06.10.2021 12:45:00;06.10.2021;12:45:00;47,375
06.10.2021 13:00:00;06.10.2021;13:00:00;48,661
06.10.2021 13:15:00;06.10.2021;13:15:00;50,983
06.10.2021 13:30:00;06.10.2021;13:30:00;50,516
06.10.2021 13:45:00;06.10.2021;13:45:00;47,994
06.10.2021 14:00:00;06.10.2021;14:00:00;46,235
06.10.2021 14:15:00;06.10.2021;14:15:00;45,235
06.10.2021 14:30:00;06.10.2021;14:30:00;48,888
06.10.2021 14:45:00;06.10.2021;14:45:00;51,766
06.10.2021 15:00:00;06.10.2021;15:00:00;56,132
06.10.2021 15:15:00;06.10.2021;15:15:00;46,908
06.10.2021 15:30:00;06.10.2021;15:30:00;50,629
06.10.2021 15:45:00;06.10.2021;15:45:00;52,969
06.10.2021 16:00:00;06.10.2021;16:00:00;56,779
06.10.2021 16:15:00;06.10.2021;16:15:00;46,483
06.10.2021 16:30:00;06.10.2021;16:30:00;51,482
06.10.2021 16:45:00;06.10.2021;16:45:00;56,553
06.10.2021 17:00:00;06.10.2021;17:00:00;62,789
06.10.2021 17:15:00;06.10.2021;17:15:00;51,580
06.10.2021 17:30:00;06.10.2021;17:30:00;59,158
06.10.2021 17:45:00;06.10.2021;17:45:00;63,667
06.10.2021 18:00:00;06.10.2021;18:00:00;67,262
06.10.2021 18:15:00;06.10.2021;18:15:00;59,326
06.10.2021 18:30:00;06.10.2021;18:30:00;59,257
06.10.2021 18:45:00;06.10.2021;18:45:00;60,765
06.10.2021 19:00:00;06.10.2021;19:00:00;62,004
06.10.2021 19:15:00;06.10.2021;19:15:00;68,278
06.10.2021 19:30:00;06.10.2021;19:30:00;60,381
06.10.2021 19:45:00;06.10.2021;19:45:00;56,113
06.10.2021 20:00:00;06.10.2021;20:00:00;49,774
06.10.2021 20:15:00;06.10.2021;20:15:00;72,552
06.10.2021 20:30:00;06.10.2021;20:30:00;58,497
06.10.2021 20:45:00;06.10.2021;20:45:00;49,346
06.10.2021 21:00:00;06.10.2021;21:00:00;37,938
06.10.2021 21:15:00;06.10.2021;21:15:00;60,655
06.10.2021 21:30:00;06.10.2021;21:30:00;53,610
06.10.2021 21:45:00;06.10.2021;21:45:00;44,957
06.10.2021 22:00:00;06.10.2021;22:00:00;33,368
06.10.2021 22:15:00;06.10.2021;22:15:00;59,532
06.10.2021 22:30:00;06.10.2021;22:30:00;50,534
06.10.2021 22:45:00;06.10.2021;22:45:00;40,318
06.10.2021 23:00:00;06.10.2021;23:00:00;29,024
06.10.2021 23:15:00;06.10.2021;23:15:00;53,527
06.10.2021 23:30:00;06.10.2021;23:30:00;46,007
06.10.2021 23:45:00;06.10.2021;23:45:00;35,903
07.10.2021 00:00:00;07.10.2021;00:00:00;22,996
07.10.2021 00:15:00;07.10.2021;00:15:00;47,625
07.10.2021 00:30:00;07.10.2021;00:30:00;42,101
07.10.2021 00:45:00;07.10.2021;00:45:00;35,653
07.10.2021 01:00:00;07.10.2021;01:00:00;29,537
07.10.2021 01:15:00;07.10.2021;01:15:00;43,337
07.10.2021 01:30:00;07.10.2021;01:30:00;39,281
07.10.2021 01:45:00;07.10.2021;01:45:00;34,661
07.10.2021 02:00:00;07.10.2021;02:00:00;30,596
07.10.2021 02:15:00;07.10.2021;02:15:00;35,691
07.10.2021 02:30:00;07.10.2021;02:30:00;33,418
07.10.2021 02:45:00;07.10.2021;02:45:00;34,512
07.10.2021 03:00:00;07.10.2021;03:00:00;36,049
07.10.2021 03:15:00;07.10.2021;03:15:00;32,196
07.10.2021 03:30:00;07.10.2021;03:30:00;33,640
07.10.2021 03:45:00;07.10.2021;03:45:00;34,147
07.10.2021 04:00:00;07.10.2021;04:00:00;36,150
07.10.2021 04:15:00;07.10.2021;04:15:00;27,502
07.10.2021 04:30:00;07.10.2021;04:30:00;32,685
07.10.2021 04:45:00;07.10.2021;04:45:00;38,178
07.10.2021 05:00:00;07.10.2021;05:00:00;41,576
07.10.2021 05:15:00;07.10.2021;05:15:00;27,054
07.10.2021 05:30:00;07.10.2021;05:30:00;32,892
07.10.2021 05:45:00;07.10.2021;05:45:00;41,285
07.10.2021 06:00:00;07.10.2021;06:00:00;49,300
07.10.2021 06:15:00;07.10.2021;06:15:00;26,816
07.10.2021 06:30:00;07.10.2021;06:30:00;42,577
07.10.2021 06:45:00;07.10.2021;06:45:00;57,260
07.10.2021 07:00:00;07.10.2021;07:00:00;66,853
07.10.2021 07:15:00;07.10.2021;07:15:00;48,512
07.10.2021 07:30:00;07.10.2021;07:30:00;58,065
07.10.2021 07:45:00;07.10.2021;07:45:00;63,167
07.10.2021 08:00:00;07.10.2021;08:00:00;65,852
07.10.2021 08:15:00;07.10.2021;08:15:00;59,579
07.10.2021 08:30:00;07.10.2021;08:30:00;57,891
07.10.2021 08:45:00;07.10.2021;08:45:00;55,301
07.10.2021 09:00:00;07.10.2021;09:00:00;49,535
07.10.2021 09:15:00;07.10.2021;09:15:00;58,753
07.10.2021 09:30:00;07.10.2021;09:30:00;54,124
07.10.2021 09:45:00;07.10.2021;09:45:00;51,307
07.10.2021 10:00:00;07.10.2021;10:00:00;46,865
07.10.2021 10:15:00;07.10.2021;10:15:00;55,471
07.10.2021 10:30:00;07.10.2021;10:30:00;51,024
07.10.2021 10:45:00;07.10.2021;10:45:00;48,218
07.10.2021 11:00:00;07.10.2021;11:00:00;45,247
07.10.2021 11:15:00;07.10.2021;11:15:00;50,383
07.10.2021 11:30:00;07.10.2021;11:30:00;49,553
07.10.2021 11:45:00;07.10.2021;11:45:00;48,608
07.10.2021 12:00:00;07.10.2021;12:00:00;45,350
07.10.2021 12:15:00;07.10.2021;12:15:00;49,093
07.10.2021 12:30:00;07.10.2021;12:30:00;45,098
07.10.2021 12:45:00;07.10.2021;12:45:00;45,598
07.10.2021 13:00:00;07.10.2021;13:00:00;46,073
07.10.2021 13:15:00;07.10.2021;13:15:00;49,141
07.10.2021 13:30:00;07.10.2021;13:30:00;48,099
07.10.2021 13:45:00;07.10.2021;13:45:00;45,676
07.10.2021 14:00:00;07.10.2021;14:00:00;42,684
07.10.2021 14:15:00;07.10.2021;14:15:00;41,306
07.10.2021 14:30:00;07.10.2021;14:30:00;45,644
07.10.2021 14:45:00;07.10.2021;14:45:00;48,374
07.10.2021 15:00:00;07.10.2021;15:00:00;51,699
07.10.2021 15:15:00;07.10.2021;15:15:00;43,873
07.10.2021 15:30:00;07.10.2021;15:30:00;46,933
07.10.2021 15:45:00;07.10.2021;15:45:00;49,902
07.10.2021 16:00:00;07.10.2021;16:00:00;52,856
07.10.2021 16:15:00;07.10.2021;16:15:00;43,305
07.10.2021 16:30:00;07.10.2021;16:30:00;47,905
07.10.2021 16:45:00;07.10.2021;16:45:00;52,629
07.10.2021 17:00:00;07.10.2021;17:00:00;58,913
07.10.2021 17:15:00;07.10.2021;17:15:00;48,022
07.10.2021 17:30:00;07.10.2021;17:30:00;55,274
07.10.2021 17:45:00;07.10.2021;17:45:00;59,976
07.10.2021 18:00:00;07.10.2021;18:00:00;61,785
07.10.2021 18:15:00;07.10.2021;18:15:00;55,434
07.10.2021 18:30:00;07.10.2021;18:30:00;54,252
07.10.2021 18:45:00;07.10.2021;18:45:00;56,448
07.10.2021 19:00:00;07.10.2021;19:00:00;57,409
07.10.2021 19:15:00;07.10.2021;19:15:00;62,042
07.10.2021 19:30:00;07.10.2021;19:30:00;56,154
07.10.2021 19:45:00;07.10.2021;19:45:00;51,668
07.10.2021 20:00:00;07.10.2021;20:00:00;46,029
07.10.2021 20:15:00;07.10.2021;20:15:00;69,736
07.10.2021 20:30:00;07.10.2021;20:30:00;55,081
07.10.2021 20:45:00;07.10.2021;20:45:00;44,139
07.10.2021 21:00:00;07.10.2021;21:00:00;34,564
07.10.2021 21:15:00;07.10.2021;21:15:00;59,151
07.10.2021 21:30:00;07.10.2021;21:30:00;51,022
07.10.2021 21:45:00;07.10.2021;21:45:00;40,864
07.10.2021 22:00:00;07.10.2021;22:00:00;29,751
07.10.2021 22:15:00;07.10.2021;22:15:00;59,515
07.10.2021 22:30:00;07.10.2021;22:30:00;49,426
07.10.2021 22:45:00;07.10.2021;22:45:00;38,249
07.10.2021 23:00:00;07.10.2021;23:00:00;28,248
07.10.2021 23:15:00;07.10.2021;23:15:00;52,285
07.10.2021 23:30:00;07.10.2021;23:30:00;44,157
07.10.2021 23:45:00;07.10.2021;23:45:00;34,160
08.10.2021 00:00:00;08.10.2021;00:00:00;22,886
08.10.2021 00:15:00;08.10.2021;00:15:00;44,647
08.10.2021 00:30:00;08.10.2021;00:30:00;40,054
08.10.2021 00:45:00;08.10.2021;00:45:00;33,623
08.10.2021 01:00:00;08.10.2021;01:00:00;27,233
08.10.2021 01:15:00;08.10.2021;01:15:00;42,521
08.10.2021 01:30:00;08.10.2021;01:30:00;38,196
08.10.2021 01:45:00;08.10.2021;01:45:00;34,182
08.10.2021 02:00:00;08.10.2021;02:00:00;30,261
08.10.2021 02:15:00;08.10.2021;02:15:00;34,248
08.10.2021 02:30:00;08.10.2021;02:30:00;31,505
08.10.2021 02:45:00;08.10.2021;02:45:00;33,781
08.10.2021 03:00:00;08.10.2021;03:00:00;35,024
08.10.2021 03:15:00;08.10.2021;03:15:00;29,351
08.10.2021 03:30:00;08.10.2021;03:30:00;30,807
08.10.2021 03:45:00;08.10.2021;03:45:00;32,749
08.10.2021 04:00:00;08.10.2021;04:00:00;36,044
08.10.2021 04:15:00;08.10.2021;04:15:00;24,542
08.10.2021 04:30:00;08.10.2021;04:30:00;30,768
08.10.2021 04:45:00;08.10.2021;04:45:00;37,280
08.10.2021 05:00:00;08.10.2021;05:00:00;41,941
08.10.2021 05:15:00;08.10.2021;05:15:00;25,782
08.10.2021 05:30:00;08.10.2021;05:30:00;31,238
08.10.2021 05:45:00;08.10.2021;05:45:00;40,393
08.10.2021 06:00:00;08.10.2021;06:00:00;47,215
08.10.2021 06:15:00;08.10.2021;06:15:00;26,854
08.10.2021 06:30:00;08.10.2021;06:30:00;42,765
08.10.2021 06:45:00;08.10.2021;06:45:00;54,911
08.10.2021 07:00:00;08.10.2021;07:00:00;65,599
08.10.2021 07:15:00;08.10.2021;07:15:00;44,762
08.10.2021 07:30:00;08.10.2021;07:30:00;55,807
08.10.2021 07:45:00;08.10.2021;07:45:00;61,723
08.10.2021 08:00:00;08.10.2021;08:00:00;64,206
08.10.2021 08:15:00;08.10.2021;08:15:00;58,977
08.10.2021 08:30:00;08.10.2021;08:30:00;58,863
08.10.2021 08:45:00;08.10.2021;08:45:00;56,945
08.10.2021 09:00:00;08.10.2021;09:00:00;52,129
08.10.2021 09:15:00;08.10.2021;09:15:00;59,016
08.10.2021 09:30:00;08.10.2021;09:30:00;54,520
08.10.2021 09:45:00;08.10.2021;09:45:00;52,573
08.10.2021 10:00:00;08.10.2021;10:00:00;47,914
08.10.2021 10:15:00;08.10.2021;10:15:00;56,713
08.10.2021 10:30:00;08.10.2021;10:30:00;51,695
08.10.2021 10:45:00;08.10.2021;10:45:00;49,680
08.10.2021 11:00:00;08.10.2021;11:00:00;46,263
08.10.2021 11:15:00;08.10.2021;11:15:00;52,336
08.10.2021 11:30:00;08.10.2021;11:30:00;51,148
08.10.2021 11:45:00;08.10.2021;11:45:00;48,699
08.10.2021 12:00:00;08.10.2021;12:00:00;43,902
08.10.2021 12:15:00;08.10.2021;12:15:00;50,822
08.10.2021 12:30:00;08.10.2021;12:30:00;47,008
08.10.2021 12:45:00;08.10.2021;12:45:00;45,739
08.10.2021 13:00:00;08.10.2021;13:00:00;44,497
08.10.2021 13:15:00;08.10.2021;13:15:00;49,120
08.10.2021 13:30:00;08.10.2021;13:30:00;47,238
08.10.2021 13:45:00;08.10.2021;13:45:00;44,711
08.10.2021 14:00:00;08.10.2021;14:00:00;41,437
08.10.2021 14:15:00;08.10.2021;14:15:00;39,964
08.10.2021 14:30:00;08.10.2021;14:30:00;43,678
08.10.2021 14:45:00;08.10.2021;14:45:00;46,088
08.10.2021 15:00:00;08.10.2021;15:00:00;49,803
08.10.2021 15:15:00;08.10.2021;15:15:00;39,911
08.10.2021 15:30:00;08.10.2021;15:30:00;44,047
08.10.2021 15:45:00;08.10.2021;15:45:00;47,528
08.10.2021 16:00:00;08.10.2021;16:00:00;50,801
08.10.2021 16:15:00;08.10.2021;16:15:00;39,658
08.10.2021 16:30:00;08.10.2021;16:30:00;44,940
08.10.2021 16:45:00;08.10.2021;16:45:00;50,753
08.10.2021 17:00:00;08.10.2021;17:00:00;57,173
08.10.2021 17:15:00;08.10.2021;17:15:00;46,231
08.10.2021 17:30:00;08.10.2021;17:30:00;52,526
08.10.2021 17:45:00;08.10.2021;17:45:00;58,025
08.10.2021 18:00:00;08.10.2021;18:00:00;60,048
08.10.2021 18:15:00;08.10.2021;18:15:00;53,039
08.10.2021 18:30:00;08.10.2021;18:30:00;52,556
08.10.2021 18:45:00;08.10.2021;18:45:00;53,318
08.10.2021 19:00:00;08.10.2021;19:00:00;53,738
08.10.2021 19:15:00;08.10.2021;19:15:00;60,443
08.10.2021 19:30:00;08.10.2021;19:30:00;53,735
08.10.2021 19:45:00;08.10.2021;19:45:00;48,357
08.10.2021 20:00:00;08.10.2021;20:00:00;41,951
08.10.2021 20:15:00;08.10.2021;20:15:00;67,212
08.10.2021 20:30:00;08.10.2021;20:30:00;53,991
08.10.2021 20:45:00;08.10.2021;20:45:00;43,071
08.10.2021 21:00:00;08.10.2021;21:00:00;33,810
08.10.2021 21:15:00;08.10.2021;21:15:00;56,935
08.10.2021 21:30:00;08.10.2021;21:30:00;49,782
08.10.2021 21:45:00;08.10.2021;21:45:00;39,321
08.10.2021 22:00:00;08.10.2021;22:00:00;29,786
08.10.2021 22:15:00;08.10.2021;22:15:00;56,990
08.10.2021 22:30:00;08.10.2021;22:30:00;46,844
08.10.2021 22:45:00;08.10.2021;22:45:00;36,658
08.10.2021 23:00:00;08.10.2021;23:00:00;28,559
08.10.2021 23:15:00;08.10.2021;23:15:00;51,635
08.10.2021 23:30:00;08.10.2021;23:30:00;43,365
08.10.2021 23:45:00;08.10.2021;23:45:00;32,665
09.10.2021 00:00:00;09.10.2021;00:00:00;21,977
09.10.2021 00:15:00;09.10.2021;00:15:00;48,765
09.10.2021 00:30:00;09.10.2021;00:30:00;40,487
09.10.2021 00:45:00;09.10.2021;00:45:00;31,102
09.10.2021 01:00:00;09.10.2021;01:00:00;24,534
09.10.2021 01:15:00;09.10.2021;01:15:00;42,501
09.10.2021 01:30:00;09.10.2021;01:30:00;34,979
09.10.2021 01:45:00;09.10.2021;01:45:00;29,055
09.10.2021 02:00:00;09.10.2021;02:00:00;25,183
09.10.2021 02:15:00;09.10.2021;02:15:00;35,500
09.10.2021 02:30:00;09.10.2021;02:30:00;30,731
09.10.2021 02:45:00;09.10.2021;02:45:00;29,699
09.10.2021 03:00:00;09.10.2021;03:00:00;28,064
09.10.2021 03:15:00;09.10.2021;03:15:00;32,678
09.10.2021 03:30:00;09.10.2021;03:30:00;29,862
09.10.2021 03:45:00;09.10.2021;03:45:00;28,344
09.10.2021 04:00:00;09.10.2021;04:00:00;28,395
09.10.2021 04:15:00;09.10.2021;04:15:00;28,498
09.10.2021 04:30:00;09.10.2021;04:30:00;28,897
09.10.2021 04:45:00;09.10.2021;04:45:00;30,401
09.10.2021 05:00:00;09.10.2021;05:00:00;31,782
09.10.2021 05:15:00;09.10.2021;05:15:00;28,394
09.10.2021 05:30:00;09.10.2021;05:30:00;27,155
09.10.2021 05:45:00;09.10.2021;05:45:00;30,732
09.10.2021 06:00:00;09.10.2021;06:00:00;36,217
09.10.2021 06:15:00;09.10.2021;06:15:00;24,186
09.10.2021 06:30:00;09.10.2021;06:30:00;29,598
09.10.2021 06:45:00;09.10.2021;06:45:00;36,977
09.10.2021 07:00:00;09.10.2021;07:00:00;42,292
09.10.2021 07:15:00;09.10.2021;07:15:00;25,579
09.10.2021 07:30:00;09.10.2021;07:30:00;32,951
09.10.2021 07:45:00;09.10.2021;07:45:00;43,736
09.10.2021 08:00:00;09.10.2021;08:00:00;49,132
09.10.2021 08:15:00;09.10.2021;08:15:00;36,984
09.10.2021 08:30:00;09.10.2021;08:30:00;41,220
09.10.2021 08:45:00;09.10.2021;08:45:00;45,083
09.10.2021 09:00:00;09.10.2021;09:00:00;45,218
09.10.2021 09:15:00;09.10.2021;09:15:00;47,031
09.10.2021 09:30:00;09.10.2021;09:30:00;45,847
09.10.2021 09:45:00;09.10.2021;09:45:00;45,115
09.10.2021 10:00:00;09.10.2021;10:00:00;40,852
09.10.2021 10:15:00;09.10.2021;10:15:00;49,115
09.10.2021 10:30:00;09.10.2021;10:30:00;44,179
09.10.2021 10:45:00;09.10.2021;10:45:00;40,485
09.10.2021 11:00:00;09.10.2021;11:00:00;35,931
09.10.2021 11:15:00;09.10.2021;11:15:00;43,501
09.10.2021 11:30:00;09.10.2021;11:30:00;42,705
09.10.2021 11:45:00;09.10.2021;11:45:00;40,987
09.10.2021 12:00:00;09.10.2021;12:00:00;35,194
09.10.2021 12:15:00;09.10.2021;12:15:00;44,880
09.10.2021 12:30:00;09.10.2021;12:30:00;40,850
09.10.2021 12:45:00;09.10.2021;12:45:00;34,801
09.10.2021 13:00:00;09.10.2021;13:00:00;30,227
09.10.2021 13:15:00;09.10.2021;13:15:00;40,701
09.10.2021 13:30:00;09.10.2021;13:30:00;35,510
09.10.2021 13:45:00;09.10.2021;13:45:00;33,622
09.10.2021 14:00:00;09.10.2021;14:00:00;31,008
09.10.2021 14:15:00;09.10.2021;14:15:00;30,534
09.10.2021 14:30:00;09.10.2021;14:30:00;32,753
09.10.2021 14:45:00;09.10.2021;14:45:00;36,530
09.10.2021 15:00:00;09.10.2021;15:00:00;41,622
09.10.2021 15:15:00;09.10.2021;15:15:00;27,061
09.10.2021 15:30:00;09.10.2021;15:30:00;34,890
09.10.2021 15:45:00;09.10.2021;15:45:00;41,390
09.10.2021 16:00:00;09.10.2021;16:00:00;49,255
09.10.2021 16:15:00;09.10.2021;16:15:00;27,658
09.10.2021 16:30:00;09.10.2021;16:30:00;36,893
09.10.2021 16:45:00;09.10.2021;16:45:00;46,417
09.10.2021 17:00:00;09.10.2021;17:00:00;54,192
09.10.2021 17:15:00;09.10.2021;17:15:00;36,652
09.10.2021 17:30:00;09.10.2021;17:30:00;45,869
09.10.2021 17:45:00;09.10.2021;17:45:00;53,754
09.10.2021 18:00:00;09.10.2021;18:00:00;55,796
09.10.2021 18:15:00;09.10.2021;18:15:00;49,940
09.10.2021 18:30:00;09.10.2021;18:30:00;50,968
09.10.2021 18:45:00;09.10.2021;18:45:00;50,064
09.10.2021 19:00:00;09.10.2021;19:00:00;49,155
09.10.2021 19:15:00;09.10.2021;19:15:00;58,091
09.10.2021 19:30:00;09.10.2021;19:30:00;52,170
09.10.2021 19:45:00;09.10.2021;19:45:00;47,129
09.10.2021 20:00:00;09.10.2021;20:00:00;38,374
09.10.2021 20:15:00;09.10.2021;20:15:00;59,658
09.10.2021 20:30:00;09.10.2021;20:30:00;45,772
09.10.2021 20:45:00;09.10.2021;20:45:00;34,225
09.10.2021 21:00:00;09.10.2021;21:00:00;25,150
09.10.2021 21:15:00;09.10.2021;21:15:00;46,776
09.10.2021 21:30:00;09.10.2021;21:30:00;39,892
09.10.2021 21:45:00;09.10.2021;21:45:00;32,706
09.10.2021 22:00:00;09.10.2021;22:00:00;27,141
09.10.2021 22:15:00;09.10.2021;22:15:00;47,687
09.10.2021 22:30:00;09.10.2021;22:30:00;40,160
09.10.2021 22:45:00;09.10.2021;22:45:00;33,901
09.10.2021 23:00:00;09.10.2021;23:00:00;26,262
09.10.2021 23:15:00;09.10.2021;23:15:00;43,980
09.10.2021 23:30:00;09.10.2021;23:30:00;36,085
09.10.2021 23:45:00;09.10.2021;23:45:00;27,480
10.10.2021 00:00:00;10.10.2021;00:00:00;16,222
10.10.2021 00:15:00;10.10.2021;00:15:00;42,302
10.10.2021 00:30:00;10.10.2021;00:30:00;31,107
10.10.2021 00:45:00;10.10.2021;00:45:00;21,110
10.10.2021 01:00:00;10.10.2021;01:00:00;16,306
10.10.2021 01:15:00;10.10.2021;01:15:00;32,781
10.10.2021 01:30:00;10.10.2021;01:30:00;26,805
10.10.2021 01:45:00;10.10.2021;01:45:00;21,895
10.10.2021 02:00:00;10.10.2021;02:00:00;19,661
10.10.2021 02:15:00;10.10.2021;02:15:00;27,531
10.10.2021 02:30:00;10.10.2021;02:30:00;23,382
10.10.2021 02:45:00;10.10.2021;02:45:00;22,882
10.10.2021 03:00:00;10.10.2021;03:00:00;22,718
10.10.2021 03:15:00;10.10.2021;03:15:00;23,615
10.10.2021 03:30:00;10.10.2021;03:30:00;21,998
10.10.2021 03:45:00;10.10.2021;03:45:00;21,327
10.10.2021 04:00:00;10.10.2021;04:00:00;24,282
10.10.2021 04:15:00;10.10.2021;04:15:00;22,241
10.10.2021 04:30:00;10.10.2021;04:30:00;21,712
10.10.2021 04:45:00;10.10.2021;04:45:00;21,692
10.10.2021 05:00:00;10.10.2021;05:00:00;24,362
10.10.2021 05:15:00;10.10.2021;05:15:00;23,736
10.10.2021 05:30:00;10.10.2021;05:30:00;21,824
10.10.2021 05:45:00;10.10.2021;05:45:00;23,871
10.10.2021 06:00:00;10.10.2021;06:00:00;25,556
10.10.2021 06:15:00;10.10.2021;06:15:00;20,828
10.10.2021 06:30:00;10.10.2021;06:30:00;22,156
10.10.2021 06:45:00;10.10.2021;06:45:00;25,585
10.10.2021 07:00:00;10.10.2021;07:00:00;30,159
10.10.2021 07:15:00;10.10.2021;07:15:00;19,273
10.10.2021 07:30:00;10.10.2021;07:30:00;24,407
10.10.2021 07:45:00;10.10.2021;07:45:00;31,057
10.10.2021 08:00:00;10.10.2021;08:00:00;37,239
10.10.2021 08:15:00;10.10.2021;08:15:00;26,424
10.10.2021 08:30:00;10.10.2021;08:30:00;30,383
10.10.2021 08:45:00;10.10.2021;08:45:00;33,402
10.10.2021 09:00:00;10.10.2021;09:00:00;35,399
10.10.2021 09:15:00;10.10.2021;09:15:00;33,381
10.10.2021 09:30:00;10.10.2021;09:30:00;33,992
10.10.2021 09:45:00;10.10.2021;09:45:00;34,446
10.10.2021 10:00:00;10.10.2021;10:00:00;33,095
10.10.2021 10:15:00;10.10.2021;10:15:00;35,712
10.10.2021 10:30:00;10.10.2021;10:30:00;35,049
10.10.2021 10:45:00;10.10.2021;10:45:00;33,979
10.10.2021 11:00:00;10.10.2021;11:00:00;34,890
10.10.2021 11:15:00;10.10.2021;11:15:00;33,772
10.10.2021 11:30:00;10.10.2021;11:30:00;36,942
10.10.2021 11:45:00;10.10.2021;11:45:00;38,552
10.10.2021 12:00:00;10.10.2021;12:00:00;34,784
10.10.2021 12:15:00;10.10.2021;12:15:00;42,648
10.10.2021 12:30:00;10.10.2021;12:30:00;36,931
10.10.2021 12:45:00;10.10.2021;12:45:00;32,939
10.10.2021 13:00:00;10.10.2021;13:00:00;27,385
10.10.2021 13:15:00;10.10.2021;13:15:00;38,265
10.10.2021 13:30:00;10.10.2021;13:30:00;32,234
10.10.2021 13:45:00;10.10.2021;13:45:00;28,308
10.10.2021 14:00:00;10.10.2021;14:00:00;25,987
10.10.2021 14:15:00;10.10.2021;14:15:00;28,432
10.10.2021 14:30:00;10.10.2021;14:30:00;29,378
10.10.2021 14:45:00;10.10.2021;14:45:00;30,291
10.10.2021 15:00:00;10.10.2021;15:00:00;34,245
10.10.2021 15:15:00;10.10.2021;15:15:00;22,613
